gene_id	trimmed_mean_expression
ENSG00000062038.14	0.1325274
ENSG00000062096.15	0.05619892
ENSG00000062194.16	68.36144
ENSG00000062282.15	3.3110375
ENSG00000062370.17	0.45817527
ENSG00000062485.19	98.67255
ENSG00000062524.16	28.999311
ENSG00000062582.14	1.3361309
ENSG00000062598.18	39.377934
ENSG00000062650.19	61.917435
ENSG00000062716.13	126.25705
ENSG00000062725.10	12.000695
ENSG00000062822.15	33.18145
ENSG00000063015.20	4.167303
ENSG00000063046.18	305.5991
ENSG00000063127.16	3.2062204
ENSG00000063169.11	12.30793
ENSG00000063176.16	6.063313
ENSG00000063177.13	532.97107
ENSG00000063180.9	3.9002237
ENSG00000063241.8	9.825793
ENSG00000063244.13	118.91992
ENSG00000063245.15	19.73964
ENSG00000063322.15	42.798206
ENSG00000063438.19	0.12568915
ENSG00000063515.3	0.12831151
ENSG00000063587.15	11.78006
ENSG00000063601.17	19.753696
ENSG00000063660.9	2.4328814
ENSG00000063761.16	4.3617167
ENSG00000063854.13	13.212831
ENSG00000063978.16	46.66275
ENSG00000064012.22	56.54462
ENSG00000064042.18	0.1369201
ENSG00000064102.15	30.68871
ENSG00000064115.11	67.44906
ENSG00000064195.7	0.1725254
ENSG00000064199.7	0.5358868
ENSG00000064201.16	45.005974
ENSG00000064205.10	0.0964467
ENSG00000064218.5	0.009943745
ENSG00000064225.12	10.928415
ENSG00000064270.13	1.7639885
ENSG00000064300.9	0.51606804
ENSG00000064309.14	0.17062393
ENSG00000064313.12	27.814272
ENSG00000064393.16	30.506023
ENSG00000064419.13	67.13149
ENSG00000064489.23	0.19125763
ENSG00000064490.14	26.516191
ENSG00000064545.15	11.021621
ENSG00000064547.14	51.881382
ENSG00000064601.20	60.255215
ENSG00000064607.17	93.90338
ENSG00000064651.14	11.337559
ENSG00000064652.11	2.1779273
ENSG00000064655.19	0.05834069
ENSG00000064666.15	175.70396
ENSG00000064687.13	39.31573
ENSG00000064692.20	0.24685703
ENSG00000064703.12	18.841463
ENSG00000064726.10	54.30875
ENSG00000064763.11	21.222088
ENSG00000064787.13	0.09958463
ENSG00000064835.11	0.13020058
ENSG00000064886.14	2.4682665
ENSG00000064932.16	64.39008
ENSG00000064933.18	11.412942
ENSG00000064961.19	42.225994
ENSG00000064989.13	3.0989273
ENSG00000064995.18	46.33261
ENSG00000064999.15	17.164122
ENSG00000065000.19	52.64997
ENSG00000065029.15	16.586414
ENSG00000065054.14	8.18124
ENSG00000065057.9	8.123559
ENSG00000065060.17	36.593163
ENSG00000065135.12	35.3108
ENSG00000065150.21	62.658672
ENSG00000065154.12	42.908745
ENSG00000065183.16	5.680692
ENSG00000065243.20	40.186634
ENSG00000065268.11	27.048674
ENSG00000065308.5	16.357075
ENSG00000065320.9	4.082178
ENSG00000065325.13	0.09013961
ENSG00000065328.17	7.8134294
ENSG00000065357.20	29.791895
ENSG00000065361.16	0.34031478
ENSG00000065371.17	0.0058249263
ENSG00000065413.20	26.208334
ENSG00000065427.15	94.92263
ENSG00000065457.10	20.069805
ENSG00000065485.20	10.470363
ENSG00000065491.8	35.60548
ENSG00000065518.8	63.11498
ENSG00000065526.12	72.43733
ENSG00000065534.19	1.3246309
ENSG00000065548.18	107.760506
ENSG00000065559.15	13.929801
ENSG00000065600.13	26.226858
ENSG00000065609.14	0.016120002
ENSG00000065613.15	45.0626
ENSG00000065615.14	25.528906
ENSG00000065618.21	4.49985
ENSG00000065621.15	2.9077437
ENSG00000065665.21	17.724558
ENSG00000065675.15	23.76135
ENSG00000065717.15	1.0945323
ENSG00000065802.12	9.529066
ENSG00000065809.13	93.44193
ENSG00000065833.9	2.8978407
ENSG00000065882.16	52.814213
ENSG00000065883.16	17.733809
ENSG00000065911.13	12.927927
ENSG00000065923.10	28.065104
ENSG00000065970.9	29.195047
ENSG00000065978.19	500.011
ENSG00000065989.16	7.8357134
ENSG00000066027.12	84.220665
ENSG00000066032.18	0.022387488
ENSG00000066044.15	32.66262
ENSG00000066056.14	10.729229
ENSG00000066084.13	38.74452
ENSG00000066117.15	55.51689
ENSG00000066135.13	16.860386
ENSG00000066136.20	21.501423
ENSG00000066185.13	1.348814
ENSG00000066230.12	1.111194
ENSG00000066248.15	0.52583134
ENSG00000066279.18	12.438377
ENSG00000066294.15	42.817463
ENSG00000066322.15	55.227283
ENSG00000066336.12	373.3648
ENSG00000066379.15	6.664869
ENSG00000066382.16	0.44673842
ENSG00000066405.13	0.37234405
ENSG00000066422.5	40.663235
ENSG00000066427.24	18.757584
ENSG00000066455.13	24.341454
ENSG00000066468.23	0.16846158
ENSG00000066557.6	31.40578
ENSG00000066583.12	18.106327
ENSG00000066629.18	0.06772601
ENSG00000066651.20	6.882636
ENSG00000066654.14	41.021748
ENSG00000066697.15	11.156973
ENSG00000066735.14	4.030827
ENSG00000066739.12	19.515224
ENSG00000066777.9	57.818577
ENSG00000066813.14	0.020574287
ENSG00000066827.16	6.9205685
ENSG00000066855.16	9.465909
ENSG00000066923.17	5.17229
ENSG00000066926.12	37.57721
ENSG00000066933.16	8.698289
ENSG00000067048.17	73.92922
ENSG00000067057.18	42.782997
ENSG00000067064.11	46.96189
ENSG00000067066.17	36.410107
ENSG00000067082.15	514.6369
ENSG00000067113.17	7.795175
ENSG00000067141.17	5.6466975
ENSG00000067167.8	148.56573
ENSG00000067177.15	1.5478632
ENSG00000067182.8	84.03075
ENSG00000067191.16	3.7978704
ENSG00000067208.14	8.459735
ENSG00000067221.14	1.4765196
ENSG00000067225.18	239.22963
ENSG00000067248.10	30.557432
ENSG00000067334.14	31.64066
ENSG00000067365.15	11.732413
ENSG00000067369.14	25.177551
ENSG00000067445.21	2.2436051
ENSG00000067533.6	6.2537436
ENSG00000067560.13	429.26666
ENSG00000067596.12	33.010464
ENSG00000067601.8	11.282776
ENSG00000067606.17	2.0083358
ENSG00000067646.12	13.1401825
ENSG00000067704.10	47.61905
ENSG00000067715.14	0.21858689
ENSG00000067798.16	1.2398877
ENSG00000067829.19	61.32215
ENSG00000067836.13	9.020455
ENSG00000067840.12	1.7592664
ENSG00000067842.17	0.14952314
ENSG00000067900.8	72.26424
ENSG00000067955.15	50.910194
ENSG00000067992.16	12.449378
ENSG00000068001.14	5.135892
ENSG00000068024.17	16.746939
ENSG00000068028.17	87.920784
ENSG00000068078.20	2.0941558
ENSG00000068079.8	28.207005
ENSG00000068097.15	11.332543
ENSG00000068120.15	37.475037
ENSG00000068137.15	5.097864
ENSG00000068305.17	36.01813
ENSG00000068308.14	73.68227
ENSG00000068323.17	65.13188
ENSG00000068354.16	19.046282
ENSG00000068366.20	40.002357
ENSG00000068383.19	21.53202
ENSG00000068394.11	27.424356
ENSG00000068400.13	42.875504
ENSG00000068438.15	32.422695
ENSG00000068489.13	16.299904
ENSG00000068615.19	0.2178324
ENSG00000068650.18	39.950348
ENSG00000068654.16	18.897814
ENSG00000068697.7	311.40726
ENSG00000068724.17	73.697296
ENSG00000068745.15	63.80052
ENSG00000068781.21	0.017586306
ENSG00000068784.13	18.115185
ENSG00000068796.19	21.648804
ENSG00000068831.19	108.933586
ENSG00000068878.15	86.33698
ENSG00000068885.15	4.8509808
ENSG00000068903.20	26.402573
ENSG00000068912.14	42.52261
ENSG00000068971.14	21.256826
ENSG00000068976.14	6.740502
ENSG00000068985.5	0.051853694
ENSG00000069011.16	1.6474396
ENSG00000069018.19	0.018377045
ENSG00000069020.18	9.448924
ENSG00000069122.19	0.08003744
ENSG00000069188.17	5.123478
ENSG00000069206.15	0.013489361
ENSG00000069248.12	33.082527
ENSG00000069275.13	106.013
ENSG00000069329.18	39.107166
ENSG00000069345.12	52.0297
ENSG00000069399.15	98.310234
ENSG00000069424.15	69.32403
ENSG00000069431.11	0.071257345
ENSG00000069482.7	1.0784239
ENSG00000069493.15	14.599755
ENSG00000069509.6	14.158815
ENSG00000069535.14	0.19782196
ENSG00000069667.16	6.6145473
ENSG00000069696.7	4.67478
ENSG00000069702.11	3.5565996
ENSG00000069764.10	2.3323348
ENSG00000069812.11	0.15878335
ENSG00000069849.11	89.75962
ENSG00000069869.16	10.463893
ENSG00000069943.10	13.2829685
ENSG00000069956.12	56.166595
ENSG00000069966.19	4.9161167
ENSG00000069974.16	54.40551
ENSG00000069998.12	14.851921
ENSG00000070010.19	23.887686
ENSG00000070018.9	3.476901
ENSG00000070019.5	0.15784423
ENSG00000070031.4	5.8227468
ENSG00000070047.13	42.994473
ENSG00000070061.16	9.372898
ENSG00000070081.17	75.97994
ENSG00000070087.14	1.0510247
ENSG00000070159.14	0.067786805
ENSG00000070182.21	20.593727
ENSG00000070190.13	23.833948
ENSG00000070193.5	0.10799468
ENSG00000070214.16	27.814426
ENSG00000070269.14	6.5023246
ENSG00000070366.14	19.457737
ENSG00000070367.16	14.578163
ENSG00000070371.16	11.335018
ENSG00000070388.11	0.42558157
ENSG00000070404.10	18.381907
ENSG00000070413.20	36.469505
ENSG00000070423.18	39.487843
ENSG00000070444.15	19.470062
ENSG00000070476.15	47.911976
ENSG00000070495.15	41.987885
ENSG00000070501.12	26.097486
ENSG00000070526.15	1.9719356
ENSG00000070540.13	16.263453
ENSG00000070601.10	0.15363981
ENSG00000070610.14	37.596375
ENSG00000070614.15	30.614454
ENSG00000070669.17	0.67831147
ENSG00000070718.12	9.917265
ENSG00000070729.14	0.061588965
ENSG00000070731.11	1.684718
ENSG00000070748.19	0.017419802
ENSG00000070756.17	933.7734
ENSG00000070759.17	12.722959
ENSG00000070761.8	32.403843
ENSG00000070770.10	17.876734
ENSG00000070778.13	0.14509085
ENSG00000070785.17	10.127178
ENSG00000070808.16	2.0106833
ENSG00000070814.22	42.58418
ENSG00000070831.17	112.25449
ENSG00000070882.13	15.510718
ENSG00000070886.12	0.0653333
ENSG00000070915.10	0.37022305
ENSG00000070950.10	11.87379
ENSG00000070961.16	57.292866
ENSG00000070985.13	0.8142134
ENSG00000071051.14	35.734657
ENSG00000071054.16	63.391003
ENSG00000071073.13	13.811062
ENSG00000071082.11	323.42828
ENSG00000071127.17	144.73404
ENSG00000071189.21	11.031981
ENSG00000071203.9	0.014722463
ENSG00000071205.12	5.31383
ENSG00000071242.12	6.374405
ENSG00000071243.16	19.905106
ENSG00000071246.11	6.8321867
ENSG00000071282.12	0.28309536
ENSG00000071462.12	21.996979
ENSG00000071537.14	37.944492
ENSG00000071539.14	6.7952437
ENSG00000071553.18	82.76605
ENSG00000071564.17	56.976482
ENSG00000071575.11	12.964735
ENSG00000071626.17	51.315697
ENSG00000071655.18	12.937394
ENSG00000071677.1	0.026075663
ENSG00000071794.16	12.273176
ENSG00000071859.15	28.16037
ENSG00000071889.17	16.624388
ENSG00000071894.17	84.451675
ENSG00000071909.19	0.1325791
ENSG00000071967.12	27.94689
ENSG00000071991.9	0.002284138
ENSG00000071994.11	23.893888
ENSG00000072041.17	0.002642266
ENSG00000072042.13	17.350243
ENSG00000072062.15	25.871542
ENSG00000072071.16	10.000819
ENSG00000072080.11	0.03321123
ENSG00000072110.15	70.92045
ENSG00000072121.17	16.417591
ENSG00000072133.11	0.041307785
ENSG00000072134.15	2.383267
ENSG00000072135.13	55.002884
ENSG00000072163.20	0.7114489
ENSG00000072182.13	0.26465043
ENSG00000072195.15	0.29003713
ENSG00000072201.14	1.264827
ENSG00000072210.19	5.3875895
ENSG00000072274.13	205.31679
ENSG00000072310.17	41.1802
ENSG00000072315.3	0.54633385
ENSG00000072364.13	78.57549
ENSG00000072401.15	26.20113
ENSG00000072415.10	8.477798
ENSG00000072422.17	6.219778
ENSG00000072501.19	43.577682
ENSG00000072506.13	62.148098
ENSG00000072518.21	27.188251
ENSG00000072571.20	8.7378025
ENSG00000072609.18	15.883745
ENSG00000072657.9	0.11125812
ENSG00000072682.19	1.6859196
ENSG00000072694.21	2.2592456
ENSG00000072736.19	41.91163
ENSG00000072756.17	13.803649
ENSG00000072778.20	168.0147
ENSG00000072786.13	81.330925
ENSG00000072803.17	34.132042
ENSG00000072818.12	60.17127
ENSG00000072832.15	0.39110887
ENSG00000072840.13	1.1204355
ENSG00000072849.11	17.583487
ENSG00000072858.11	6.4593253
ENSG00000072864.16	29.567774
ENSG00000072952.19	2.2678297
ENSG00000072954.7	3.9859126
ENSG00000072958.9	18.08613
ENSG00000073008.15	7.0583596
ENSG00000073050.12	24.638876
ENSG00000073060.16	16.06843
ENSG00000073067.14	0.813358
ENSG00000073111.14	45.53813
ENSG00000073146.16	0.22458541
ENSG00000073150.14	14.212273
ENSG00000073169.14	59.0009
ENSG00000073282.14	0.720261
ENSG00000073331.18	12.132204
ENSG00000073350.14	5.760288
ENSG00000073417.15	10.093492
ENSG00000073464.13	1.8950503
ENSG00000073536.18	8.979727
ENSG00000073578.17	6.975284
ENSG00000073584.20	4.366396
ENSG00000073598.6	0.38692182
ENSG00000073605.18	7.1544366
ENSG00000073614.13	56.351578
ENSG00000073670.14	2.1725447
ENSG00000073711.11	1.9103726
ENSG00000073712.15	0.3936442
ENSG00000073734.10	0.13052374
ENSG00000073737.17	7.7772655
ENSG00000073754.6	1.263399
ENSG00000073756.12	32.34246
ENSG00000073792.16	63.269257
ENSG00000073803.14	3.9794533
ENSG00000073849.16	19.813377
ENSG00000073861.3	4.7207394
ENSG00000073905.8	1.108164
ENSG00000073910.22	18.836409
ENSG00000073921.18	121.04564
ENSG00000073969.18	16.018188
ENSG00000074047.22	0.42367125
ENSG00000074054.20	44.92334
ENSG00000074071.15	43.843224
ENSG00000074181.9	1.8930478
ENSG00000074201.9	52.129787
ENSG00000074211.14	0.033867586
ENSG00000074219.14	1.0228324
ENSG00000074266.22	9.7230015
ENSG00000074276.10	1.4059922
ENSG00000074317.11	0.041710738
ENSG00000074319.13	37.23843
ENSG00000074356.17	24.726645
ENSG00000074370.18	183.75041
ENSG00000074410.14	0.17515409
ENSG00000074416.14	17.361809
ENSG00000074527.13	0.09586464
ENSG00000074582.15	13.970485
ENSG00000074590.13	0.4479943
ENSG00000074603.19	24.64873
ENSG00000074621.14	9.811192
ENSG00000074657.14	4.4592624
ENSG00000074660.16	22.775913
ENSG00000074695.6	50.836662
ENSG00000074696.13	20.004362
ENSG00000074706.13	4.9167614
ENSG00000074755.15	47.563908
ENSG00000074771.4	0.040468868
ENSG00000074800.16	547.63574
ENSG00000074803.20	0.109327085
ENSG00000074842.8	97.85982
ENSG00000074855.11	11.992066
ENSG00000074935.14	4.377657
ENSG00000074964.17	5.270596
ENSG00000074966.11	15.333781
ENSG00000075035.10	0.0354001
ENSG00000075043.19	0.06904758
ENSG00000075073.15	1.5617518
ENSG00000075089.9	9.19888
ENSG00000075131.10	6.335111
ENSG00000075142.14	28.353683
ENSG00000075151.21	43.252605
ENSG00000075188.9	8.192509
ENSG00000075213.11	0.32174414
ENSG00000075218.19	8.366083
ENSG00000075223.14	0.99593276
ENSG00000075234.17	33.34402
ENSG00000075239.14	11.913988
ENSG00000075240.17	43.1298
ENSG00000075275.18	2.1015718
ENSG00000075290.8	1.3192414
ENSG00000075292.19	30.935328
ENSG00000075303.13	16.76352
ENSG00000075336.12	4.4539433
ENSG00000075340.23	9.225524
ENSG00000075388.4	0.008550838
ENSG00000075391.17	2.3980384
ENSG00000075399.14	18.0192
ENSG00000075407.18	6.200497
ENSG00000075413.19	27.71621
ENSG00000075415.13	148.27335
ENSG00000075420.13	48.949776
ENSG00000075426.12	237.07748
ENSG00000075429.9	0.04546128
ENSG00000075461.6	0.6214678
ENSG00000075539.15	29.694288
ENSG00000075568.17	29.601706
ENSG00000075618.18	91.5787
ENSG00000075624.17	3166.168
ENSG00000075643.6	0.22498974
ENSG00000075651.16	14.158464
ENSG00000075673.12	0.11282867
ENSG00000075702.18	9.458126
ENSG00000075711.21	13.826393
ENSG00000075785.14	83.7994
ENSG00000075790.12	1.4547001
ENSG00000075826.17	22.127071
ENSG00000075856.12	20.638155
ENSG00000075884.14	48.829712
ENSG00000075886.11	3.2183082
ENSG00000075891.22	0.029912023
ENSG00000075914.13	13.857248
ENSG00000075945.13	12.287454
ENSG00000075975.17	21.497501
ENSG00000076003.5	56.308357
ENSG00000076043.11	11.857562
ENSG00000076053.12	16.464785
ENSG00000076067.13	20.850096
ENSG00000076108.12	137.80446
ENSG00000076201.15	38.972984
ENSG00000076242.16	16.874977
ENSG00000076248.11	26.283743
ENSG00000076258.10	3.1288962
ENSG00000076321.11	18.34857
ENSG00000076344.16	0.3514079
ENSG00000076351.13	0.87497765
ENSG00000076356.7	1.4959416
ENSG00000076382.17	25.724888
ENSG00000076513.17	48.494328
ENSG00000076554.15	3.0834131
ENSG00000076555.15	5.4194922
ENSG00000076604.15	29.55959
ENSG00000076641.4	32.405766
ENSG00000076650.7	7.363528
ENSG00000076662.10	21.83033
ENSG00000076685.19	35.096073
ENSG00000076706.17	3.4976933
ENSG00000076716.9	2.2235262
ENSG00000076770.14	25.708338
ENSG00000076826.10	0.521666
ENSG00000076864.19	6.615924
ENSG00000076924.12	62.803127
ENSG00000076928.18	123.824776
ENSG00000076944.16	55.095837
ENSG00000076984.18	31.902872
ENSG00000077009.13	1.3944714
ENSG00000077044.11	67.57355
ENSG00000077063.11	0.041405816
ENSG00000077080.10	0.22119525
ENSG00000077092.19	1.6815468
ENSG00000077097.15	160.92426
ENSG00000077147.16	86.78211
ENSG00000077150.20	89.18613
ENSG00000077152.11	9.309552
ENSG00000077157.22	10.486455
ENSG00000077232.18	13.26056
ENSG00000077235.18	35.746853
ENSG00000077238.14	53.29159
ENSG00000077254.14	42.50013
ENSG00000077264.15	0.04268916
ENSG00000077274.9	0.07209488
ENSG00000077279.19	0.0059292614
ENSG00000077312.9	58.278057
ENSG00000077327.16	5.2830606
ENSG00000077348.9	29.83942
ENSG00000077380.16	25.367125
ENSG00000077420.16	85.56678
ENSG00000077454.16	25.06348
ENSG00000077458.13	35.268417
ENSG00000077463.15	16.254492
ENSG00000077498.9	0.0022357635
ENSG00000077514.9	13.869121
ENSG00000077522.14	0.15061499
ENSG00000077549.19	44.821987
ENSG00000077585.14	11.089905
ENSG00000077616.11	1.1273173
ENSG00000077684.16	21.66279
ENSG00000077713.19	10.919791
ENSG00000077721.16	48.50495
ENSG00000077782.21	10.837061
ENSG00000077800.13	0.18561438
ENSG00000077935.17	2.0394099
ENSG00000077942.19	0.43665335
ENSG00000077943.8	0.10008976
ENSG00000077984.6	323.27466
ENSG00000078018.20	0.06932512
ENSG00000078043.16	8.509889
ENSG00000078053.17	0.8269363
ENSG00000078061.13	85.2677
ENSG00000078070.13	24.92384
ENSG00000078081.8	0.5924779
ENSG00000078098.14	0.07533025
ENSG00000078114.19	0.21512394
ENSG00000078124.12	14.801272
ENSG00000078140.14	48.272057
ENSG00000078142.13	13.7344475
ENSG00000078177.14	26.553125
ENSG00000078237.7	2.7410512
ENSG00000078246.17	5.414178
ENSG00000078269.15	8.33406
ENSG00000078295.17	0.35416928
ENSG00000078304.19	38.474808
ENSG00000078319.10	12.305941
ENSG00000078328.22	0.021785716
ENSG00000078369.18	199.71933
ENSG00000078399.19	49.463448
ENSG00000078401.7	1.5407898
ENSG00000078403.17	40.63677
ENSG00000078487.17	8.506895
ENSG00000078549.15	0.016831724
ENSG00000078579.9	0.036161873
ENSG00000078589.13	10.280318
ENSG00000078596.11	147.35858
ENSG00000078618.22	75.52618
ENSG00000078668.14	69.42971
ENSG00000078674.18	84.67828
ENSG00000078687.17	8.597677
ENSG00000078699.22	13.883615
ENSG00000078725.13	0.003325616
ENSG00000078747.16	45.829193
ENSG00000078795.17	4.219673
ENSG00000078804.13	73.218994
ENSG00000078808.19	56.03563
ENSG00000078814.17	3.5598826
ENSG00000078898.7	0.027279112
ENSG00000078900.15	1.3582363
ENSG00000078902.16	23.915997
ENSG00000078967.13	6.568637
ENSG00000079101.16	0.07939418
ENSG00000079102.16	2.8326614
ENSG00000079112.10	0.03129734
ENSG00000079134.12	27.21268
ENSG00000079150.18	3.1768203
ENSG00000079156.17	0.6394033
ENSG00000079215.14	3.659844
ENSG00000079246.16	169.46346
ENSG00000079257.8	22.899979
ENSG00000079263.19	9.2548485
ENSG00000079277.22	20.560558
ENSG00000079308.19	24.187893
ENSG00000079313.15	39.975163
ENSG00000079332.15	57.996346
ENSG00000079335.20	27.61154
ENSG00000079337.16	2.459584
ENSG00000079385.23	13.849941
ENSG00000079387.14	18.454533
ENSG00000079393.20	2.012356
ENSG00000079432.7	68.8876
ENSG00000079435.10	3.0441973
ENSG00000079459.13	74.0544
ENSG00000079462.8	18.803505
ENSG00000079482.13	2.2404437
ENSG00000079557.5	0.007821872
ENSG00000079616.13	40.054356
ENSG00000079689.14	0.064402066
ENSG00000079691.18	3.3882284
ENSG00000079739.17	20.115248
ENSG00000079785.16	20.345026
ENSG00000079805.18	69.86217
ENSG00000079819.19	14.209612
ENSG00000079841.18	0.02227724
ENSG00000079931.15	0.14452325
ENSG00000079950.14	13.929877
ENSG00000079974.18	8.157387
ENSG00000079999.14	34.4159
ENSG00000080007.8	2.1450765
ENSG00000080031.10	1.3509408
ENSG00000080166.16	0.05395271
ENSG00000080189.15	26.869884
ENSG00000080200.10	5.3983097
ENSG00000080224.17	0.006606897
ENSG00000080293.10	0.02616729
ENSG00000080298.15	8.561847
ENSG00000080345.18	33.10769
ENSG00000080371.6	19.169771
ENSG00000080493.18	0.7110705
ENSG00000080503.24	61.057583
ENSG00000080511.5	0.025688374
ENSG00000080546.13	41.624992
ENSG00000080561.14	0.71592623
ENSG00000080572.13	0.012810148
ENSG00000080573.7	0.3602529
ENSG00000080603.17	3.7159564
ENSG00000080608.10	33.801476
ENSG00000080618.17	0.24881233
ENSG00000080644.16	0.16477191
ENSG00000080709.16	0.8906716
ENSG00000080802.19	21.338583
ENSG00000080815.19	34.91162
ENSG00000080819.9	21.075386
ENSG00000080822.17	31.944096
ENSG00000080823.23	2.6005363
ENSG00000080824.19	499.66464
ENSG00000080839.12	16.031885
ENSG00000080845.18	15.127276
ENSG00000080854.16	0.9304144
ENSG00000080910.13	0.010973102
ENSG00000080947.15	4.844386
ENSG00000080986.13	14.110056
ENSG00000081014.11	11.67099
ENSG00000081019.13	32.286255
ENSG00000081026.19	1.8349469
ENSG00000081041.9	53.463764
ENSG00000081051.8	0.010232611
ENSG00000081052.13	0.5724751
ENSG00000081059.20	33.64186
ENSG00000081087.15	12.969314
ENSG00000081138.14	0.006793498
ENSG00000081148.12	0.8853793
ENSG00000081154.12	131.04051
ENSG00000081177.18	6.6252046
ENSG00000081181.8	4.1442437
ENSG00000081189.16	28.383093
ENSG00000081237.20	226.40129
ENSG00000081248.11	0.01931793
ENSG00000081277.13	0.021855172
ENSG00000081307.14	12.9670515
ENSG00000081320.11	203.86299
ENSG00000081377.17	1.1102407
ENSG00000081386.12	9.180444
ENSG00000081479.15	0.07600561
ENSG00000081665.14	13.929556
ENSG00000081692.12	2.2308786
ENSG00000081721.12	32.17328
ENSG00000081760.17	3.9104507
ENSG00000081791.9	43.894672
ENSG00000081800.9	0.003938818
ENSG00000081803.16	0.05073744
ENSG00000081818.4	0.036256157
ENSG00000081842.18	0.007770837
ENSG00000081853.15	0.0916008
ENSG00000081870.12	16.347631
ENSG00000081913.14	25.256817
ENSG00000081923.15	2.8124356
ENSG00000081985.13	7.241167
ENSG00000082014.17	8.351142
ENSG00000082068.9	13.507759
ENSG00000082074.19	61.02307
ENSG00000082126.18	0.16718641
ENSG00000082146.13	54.95411
ENSG00000082153.18	80.91988
